national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
44,8.0,1,0,0,0,9,20,48,77,29,0,0,0.05,0.12,0,0,0,1,1,0,0
2490,2.0,0,0,0,0,0,0,0,7,0,0,0,0.59,0.78,0,0,0,1,1,0,0
0,9.0,0,2,3,4,2,3,3,4,0,0,0,0.99,0.98,0,0,0,0,1,0,1
11,4.0,0,0,0,0,7,12,44,44,0,0,0,0.79,0.66,0,1,0,1,1,0,1
0,9.0,0,41,81,113,13,32,55,95,0,0,0,0.34,0.41,0,0,0,0,1,0,1
8,12.0,0,0,0,0,0,1,1,3,0,0,0,0.82,0.79,0,0,0,1,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.92,0,0,0,0,1,0,0
1,8.0,0,13,22,31,2,10,13,20,0,0,0,1.0,0.99,0,0,0,0,1,0,1
1,4.0,0,0,0,0,0,1,1,1,0,0,0,0.73,0.78,0,0,0,0,1,0,1
6104,8.0,0,0,0,478,408,822,2651,4903,362,0,0,0.98,0.99,0,0,0,0,1,0,0
2,13.0,0,1,2,3,1,1,2,5,0,0,0,0.78,0.82,0,0,0,0,1,0,0
3,9.0,0,0,0,0,0,0,0,2,1,0,0,0.68,0.66,0,0,0,0,1,0,0
109,16.0,43,0,20,60,4,37,73,115,23,0,0,0.99,0.99,0,0,0,0,1,0,0
1,8.0,0,10,16,22,2,8,10,14,3,0,0,0.86,0.88,0,0,0,0,1,0,1
51,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
1,8.0,0,0,0,1,1,1,1,2,0,0,0,0.79,0.78,0,0,0,0,1,0,1
0,2.0,2,11,11,11,0,0,0,0,0,0,2,0.27,0.13,0,1,0,0,1,0,0
0,2.0,0,5,7,11,2,6,10,11,0,0,0,0.78,0.86,0,0,0,0,1,0,1
155,8.0,51,102,198,294,40,100,248,380,49,0,0,0.65,0.67,0,0,0,1,1,0,0
142,2.0,11,232,393,561,81,257,397,588,53,0,0,0.95,0.95,0,0,0,0,1,0,0
0,12.0,0,1,1,1,0,0,0,0,0,0,0,0.96,0.97,0,0,0,1,1,0,1
-8,12.0,0,195,273,351,23,75,158,205,17,0,0,0.44,0.46,8,0,0,0,1,0,1
0,12.0,0,4,6,7,1,3,5,6,0,0,0,0.74,0.72,0,0,0,0,1,0,1
-82,8.0,90,1305,2105,2705,319,895,1566,1856,137,0,36,0.73,0.69,121,0,0,0,1,0,1
2,4.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
191,8.0,188,358,646,910,156,419,797,1208,96,0,0,0.99,0.99,0,0,0,1,1,0,0
5,12.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
100,8.0,0,0,0,0,0,2,2,3,0,0,0,0.99,0.99,0,0,0,1,1,0,0
25,4.0,0,43,43,86,8,29,51,91,23,0,0,0.46,0.49,0,0,0,0,1,0,1
203,4.0,166,280,504,616,35,344,580,812,0,0,0,0.73,0.78,0,0,0,0,1,0,0
44,12.0,0,0,0,0,0,2,3,5,7,0,0,0.68,0.57,0,0,0,1,1,0,0
11,2.0,0,25,25,25,6,8,10,17,0,0,0,0.0,0.0,0,0,0,0,1,0,1
5,2.0,8,48,88,132,22,69,93,156,7,0,0,0.45,0.57,0,0,0,0,1,0,1
317,8.0,0,0,0,0,5,17,35,53,27,0,0,1.0,1.0,0,0,0,0,1,0,0
2,12.0,0,32,46,46,4,23,37,64,0,0,4,0.82,0.79,0,0,0,1,1,0,1
532,2.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,0
0,8.0,0,11,11,11,0,0,1,1,1,0,0,0.37,0.36,0,0,0,0,1,0,1
37,8.0,0,230,460,690,72,168,320,456,94,0,0,1.0,0.95,0,0,0,1,1,0,1
16,2.0,0,0,0,0,4,6,6,10,0,0,0,0.62,0.62,0,0,0,0,1,0,0
11,2.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,0
0,2.0,0,14,14,14,0,0,1,1,0,0,0,0.83,0.86,0,1,0,0,0,0,1
0,8.0,0,17,17,22,0,3,8,16,0,0,0,0.46,0.45,0,0,0,0,1,0,1
144,8.0,44,239,522,770,80,290,589,937,70,0,51,0.75,0.86,0,0,0,0,1,0,0
10,12.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
17,8.0,0,5,15,33,15,35,62,92,13,0,0,0.92,0.95,0,0,0,0,1,0,1
7,2.0,4,56,64,88,26,68,104,106,15,0,0,0.78,0.74,0,0,0,1,1,0,1
21,8.0,11,117,201,254,44,119,222,334,82,0,5,0.86,0.88,1,0,0,0,1,0,1
-21,8.0,0,36,36,36,0,0,0,16,0,0,0,0.84,0.89,21,0,0,1,1,0,1
-3,2.0,0,13,13,13,18,27,31,31,0,0,0,0.22,0.27,2,1,0,0,1,0,1
63,2.0,1,42,84,168,25,69,126,188,32,0,0,1.0,0.97,0,0,0,0,1,0,0
40,8.0,0,0,0,0,0,0,1,1,2,0,0,0.96,0.96,0,0,0,0,1,0,0
38,12.0,20,436,676,956,118,347,577,869,56,0,16,0.66,0.67,0,0,0,0,1,0,1
5,2.0,0,0,1,2,0,2,4,4,0,0,0,0.66,0.69,0,0,0,0,1,0,1
3,4.0,0,6,12,17,1,2,2,2,1,0,0,0.75,0.81,0,1,0,0,1,0,1
499,12.0,0,0,0,0,0,1,1,1,1,0,0,0.48,0.48,0,1,0,0,1,0,0
0,8.0,0,4,7,9,2,5,5,7,0,0,0,0.85,0.93,0,0,0,0,1,0,1
118,8.0,0,0,0,0,0,0,1,1,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
100,8.0,0,875,1000,1500,50,377,917,1213,0,0,0,1.0,0.93,0,0,0,0,1,0,1
15,12.0,6,471,770,1095,73,256,541,870,94,0,29,0.82,0.79,4,0,0,0,1,0,1
0,8.0,0,2,2,3,1,2,2,2,1,0,0,0.89,0.9,0,0,0,0,1,0,1
7,8.0,0,0,0,0,1,1,2,3,0,0,0,1.0,0.98,0,0,0,0,1,0,1
128,2.0,0,0,0,0,1,2,2,4,0,0,0,1.0,1.0,0,0,0,0,1,0,0
0,9.0,0,13,16,25,2,9,14,30,1,0,0,0.99,0.98,0,0,0,0,1,0,1
9,8.0,0,0,0,0,0,1,6,8,0,0,0,0.71,0.75,0,0,0,0,1,0,0
0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.47,0,0,0,0,1,0,1
1,8.0,0,3,4,6,1,2,3,5,0,0,0,0.78,0.74,0,0,0,0,1,0,0
7,8.0,0,16,16,25,4,13,23,32,0,0,0,0.91,0.95,0,0,0,0,1,0,1
19,2.0,0,0,60,60,3,8,23,36,0,0,0,0.97,0.98,0,0,0,1,1,0,1
1,8.0,0,1,3,4,0,1,2,3,0,0,0,0.42,0.36,0,0,0,0,1,0,1
8,8.0,0,5,10,15,4,13,26,34,6,0,0,0.5,0.87,0,0,0,0,1,0,1
7,4.0,0,0,0,0,20,54,110,154,0,0,0,0.77,0.8,0,0,0,0,1,0,1
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.63,0,0,0,1,0,0,0
8,2.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
14,8.0,0,0,0,0,0,0,1,1,1,0,0,-99.0,-99.0,0,0,0,0,1,0,0
3,2.0,0,2,3,3,0,0,0,0,0,0,0,0.23,0.26,0,1,0,1,1,0,1
1,9.0,0,28,40,52,5,14,22,36,0,0,0,0.7,0.66,0,0,0,0,1,0,1
0,2.0,0,38,58,58,1,2,2,2,1,0,0,0.88,0.92,0,1,0,0,1,0,1
1,8.0,0,35,70,70,8,27,43,69,4,0,0,0.76,0.88,0,0,0,0,1,0,1
1,2.0,0,2,6,12,3,6,18,22,2,0,0,0.75,0.74,0,0,0,0,1,0,1
2,2.0,0,0,1,1,1,1,2,2,0,0,0,0.8,0.82,0,1,0,0,1,0,1
5,2.0,0,0,0,0,3,6,11,11,0,0,0,0.66,0.72,0,1,0,0,1,0,1
486,2.0,0,0,0,0,26,53,85,130,28,0,0,0.88,0.78,0,0,0,0,1,0,0
579,8.0,29,1016,1446,2567,568,1970,3304,4359,317,0,0,0.72,0.72,0,0,0,0,1,0,1
0,8.0,0,2,4,4,1,6,12,18,1,0,0,0.97,0.95,0,0,0,0,1,0,1
17,8.0,0,0,0,0,0,1,3,5,8,0,0,0.99,0.99,0,0,0,0,1,0,0
11,4.0,0,0,50,50,9,19,44,50,0,0,0,1.0,0.99,0,0,0,0,1,0,1
44,8.0,0,0,0,0,0,0,0,0,4,0,0,-99.0,1.0,0,0,0,0,1,0,0
41,9.0,0,240,330,510,140,180,295,373,74,0,0,0.94,0.9,0,0,0,0,1,0,1
0,2.0,0,6,6,6,0,1,1,1,0,0,0,0.9,0.86,0,1,0,0,1,0,1
4,8.0,0,0,0,0,4,6,6,6,0,0,0,0.71,0.75,0,0,0,0,1,0,1
87,9.0,0,34,79,133,18,46,103,148,12,0,0,0.86,0.84,1,0,0,0,1,0,1
-2,8.0,0,12,12,12,0,0,0,2,2,0,0,0.05,0.12,2,0,0,1,1,0,1
8,8.0,4,1,8,15,2,4,14,16,0,0,0,0.66,0.78,0,0,0,0,1,0,0
0,2.0,0,13,13,15,1,2,9,15,0,0,0,0.0,0.0,0,0,0,0,1,0,1
0,8.0,0,2,3,4,1,2,3,3,0,0,0,0.96,0.97,0,0,0,0,1,0,1
14,12.0,0,0,0,0,6,12,25,35,0,0,0,0.78,0.78,0,0,0,0,1,0,0
59,8.0,0,0,0,0,2,9,19,29,2,0,0,0.97,0.96,0,0,0,0,1,0,0
473,2.0,0,0,43,129,41,131,270,402,71,0,0,1.0,0.97,0,0,0,0,1,0,0
1,6.0,0,2,2,2,2,5,11,35,0,0,0,0.78,0.78,0,0,0,0,1,0,1
0,2.0,0,36,72,108,10,25,59,83,0,0,0,0.94,0.9,0,0,0,0,1,0,1
192,8.0,399,1888,3232,4464,551,1544,3007,4583,888,0,168,0.71,0.7,20,0,0,0,1,0,1
0,2.0,0,26,26,26,1,1,1,1,2,0,0,-99.0,0.0,0,1,0,0,1,0,1
9,2.0,3,6,6,6,4,6,6,6,2,0,0,0.59,0.59,0,1,0,0,1,0,1
0,8.0,0,3,4,6,1,2,4,4,0,0,0,0.23,0.23,0,0,0,0,1,0,1
0,2.0,0,27,32,32,0,0,0,0,0,0,0,0.85,0.51,0,1,0,1,1,0,1
5,2.0,0,2,4,5,8,8,8,8,0,0,0,0.73,0.77,0,1,0,0,1,0,0
0,2.0,0,6,6,6,0,0,0,0,1,0,0,0.84,0.66,0,1,0,0,1,0,1
2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
0,2.0,0,3,6,9,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
-1,8.0,3,300,300,300,10,35,79,115,20,0,0,0.97,0.96,1,0,0,0,1,0,1
132,8.0,0,72,165,227,24,83,166,306,45,0,0,1.0,0.99,0,0,0,0,1,0,0
8,8.0,1,36,66,102,9,24,53,77,7,0,0,0.89,0.91,0,0,0,0,1,0,0
0,8.0,0,18,18,18,0,0,0,0,0,0,0,0.82,0.83,0,1,0,0,0,0,1
1,8.0,2,4,7,11,0,3,6,8,0,0,0,0.75,0.74,0,0,0,0,1,0,1
1,8.0,0,42,78,96,14,31,53,90,9,0,19,0.17,0.33,0,0,0,0,1,0,1
0,2.0,1,17,33,55,4,5,9,15,0,0,0,1.0,0.99,0,0,0,0,1,0,0
1,8.0,4,14,19,24,8,15,27,45,0,0,0,0.72,0.72,0,0,0,0,1,0,1
28,3.0,36,756,1206,1710,162,517,911,1242,146,0,36,0.41,0.46,2,0,0,1,1,0,1
30,4.0,0,32,86,150,6,6,6,6,0,0,0,0.96,0.83,0,0,0,0,1,0,0
5,12.0,0,0,3,4,2,2,2,2,0,0,0,0.82,0.79,0,0,0,0,1,0,1
0,8.0,0,18,18,18,0,0,0,0,0,0,0,0.68,0.78,0,1,0,0,0,0,1
0,2.0,0,169,169,169,0,0,0,0,0,0,80,0.07,0.27,0,0,0,0,1,0,1
15,4.0,0,0,0,0,0,0,0,1,0,0,0,0.79,0.66,0,1,0,0,1,0,0
1,8.0,0,1,2,3,1,1,2,2,0,0,0,0.96,0.97,0,0,0,0,1,0,1
6,8.0,0,6,14,30,2,9,16,29,0,0,0,0.96,0.97,0,0,0,0,1,0,1
0,8.0,7,12,12,12,0,0,0,0,0,0,0,0.95,0.96,0,1,0,0,1,0,1
2,12.0,0,10,10,10,0,0,2,5,0,0,0,0.63,0.72,0,0,0,1,1,0,0
0,8.0,0,3,3,4,2,7,8,12,0,0,0,0.78,0.82,0,0,0,0,1,0,1
3,12.0,0,0,0,0,0,0,0,1,0,0,0,0.73,0.76,0,0,0,0,1,0,0
2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
37,8.0,0,0,0,0,1,3,9,14,0,0,0,0.98,0.95,0,0,0,0,1,0,0
0,8.0,0,15,22,29,2,15,27,37,0,0,0,0.53,0.54,0,0,0,0,1,0,1
0,2.0,0,20,29,29,0,0,0,0,0,0,0,0.69,0.68,0,1,0,0,1,0,1
9,2.0,4,12,27,42,3,30,48,67,4,0,0,0.99,0.97,0,0,0,0,1,0,1
34,2.0,0,0,0,0,0,1,4,10,1,0,0,1.0,1.0,0,0,0,0,1,0,0
0,2.0,0,40,60,60,0,0,0,0,0,0,0,0.26,0.32,0,0,0,0,1,0,1
0,2.0,0,120000,144444,179999,0,0,0,0,0,1,0,1.0,1.0,0,0,0,0,1,0,1
1,9.0,0,9,16,25,4,12,18,24,1,0,0,0.69,0.68,0,0,0,0,1,0,1
184,52.0,0,0,0,0,0,5,12,18,1,0,0,1.0,0.99,0,1,0,0,1,0,0
9,12.0,0,0,0,0,0,0,1,1,0,0,0,0.82,0.79,0,1,0,0,1,0,0
3,2.0,0,0,8,8,0,1,2,3,0,0,0,0.99,0.98,0,0,0,0,1,0,1
7,8.0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.75,0,0,0,0,1,0,0
243,8.0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.92,0,0,0,0,1,0,0
39487,2.0,0,0,0,0,146,731,1221,1742,356,0,0,1.0,0.93,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.36,0,0,0,0,1,0,0
1173,8.0,432,63,593,1024,156,401,842,1087,84,0,0,0.61,0.59,0,0,0,0,1,0,0
13,8.0,0,0,0,0,1,2,3,4,0,0,0,0.81,0.83,0,0,0,0,1,0,0
0,8.0,0,1,2,2,2,2,3,3,0,0,0,0.99,0.99,0,0,0,0,1,0,1
14,8.0,0,0,0,0,3,6,15,21,1,0,0,0.99,0.97,0,0,0,1,1,0,0
10,8.0,0,0,0,0,1,2,9,13,2,0,0,0.99,0.99,0,0,0,0,1,0,0
21,2.0,0,0,60,60,2,10,24,35,0,0,0,0.97,0.97,0,0,0,1,1,0,1
2,2.0,0,10,20,20,7,10,15,23,0,0,0,0.99,0.98,0,0,0,0,1,0,0
253,8.0,4,120,240,480,42,160,309,498,70,0,0,0.99,0.99,0,0,0,0,1,0,0
57,8.0,0,0,0,0,0,9,19,24,29,0,0,1.0,0.99,0,0,0,0,1,0,0
-8,0.0,0,893,1391,1905,224,644,1198,1781,228,0,0,0.0,0.0,20,0,0,0,0,0,1
0,12.0,0,4,4,4,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,1
2,8.0,0,0,0,0,1,6,14,24,0,0,0,0.87,0.88,0,0,0,0,1,0,1
0,12.0,0,7,10,14,0,3,8,9,0,0,0,0.98,0.98,0,0,0,0,1,0,1
351,2.0,315,552,1024,1528,169,538,3451,3451,297,0,0,0.85,0.84,0,0,0,0,1,0,0
5,8.0,0,2,2,2,0,0,0,2,2,0,0,0.99,0.99,0,1,0,1,0,0,0
19,8.0,0,0,0,0,0,0,0,0,2,0,0,0.97,0.96,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,3,0,0,0.93,0.95,0,1,0,0,1,0,0
46,16.0,18,299,767,1181,134,346,606,753,0,0,0,0.96,0.96,0,0,0,0,1,0,1
15,2.0,1,15,36,54,12,27,51,77,0,0,0,0.96,0.98,0,0,0,0,1,0,0
11,8.0,0,2,9,16,1,3,20,30,0,0,0,0.13,0.09,0,0,0,0,1,0,0
4,2.0,0,9,18,27,2,10,16,29,0,0,0,0.99,0.99,0,0,0,0,1,0,1
11,8.0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.27,0,0,0,0,1,0,0
0,3.0,0,0,0,0,1,1,1,1,1,0,0,0.94,0.97,0,0,0,0,1,0,1
0,12.0,0,7,10,14,0,3,8,9,0,1,0,0.98,0.98,0,0,0,0,1,0,1
3,2.0,0,30,30,60,3,10,18,24,0,0,0,0.98,0.99,0,0,0,0,1,0,1
25,2.0,0,0,0,0,0,0,2,6,0,0,0,0.17,0.07,0,1,0,0,1,0,0
1,8.0,0,0,0,0,0,0,0,0,1,0,0,0.96,0.74,0,0,0,0,1,0,0
1,2.0,2,2,5,9,0,2,3,3,0,0,0,0.99,0.99,0,0,0,0,1,0,1
0,8.0,0,10,14,14,0,3,8,10,0,0,0,0.81,0.89,0,0,0,1,1,0,1
421,12.0,0,0,0,0,17,49,115,196,35,0,0,0.92,0.89,0,0,0,0,1,0,0
3,8.0,1,7,14,28,2,8,11,14,2,0,1,0.85,0.92,0,0,0,0,1,0,0
6,8.0,0,10,15,25,6,12,23,31,0,0,0,0.96,0.96,0,0,0,0,1,0,1
0,8.0,0,11,16,26,4,7,19,27,0,0,0,0.79,0.66,0,0,0,0,1,0,1
0,8.0,0,4,5,7,1,6,6,8,3,0,0,0.94,0.96,0,0,0,0,1,0,1
0,2.0,0,19,37,55,6,21,46,66,2,0,0,0.32,0.27,0,0,0,0,1,0,1
72,12.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
9,8.0,0,0,3,12,2,5,24,26,2,0,0,0.97,0.96,0,0,0,1,1,0,0
185,2.0,91,275,575,875,115,320,597,878,108,0,0,1.0,0.99,0,0,0,0,1,0,0
0,2.0,0,4,4,4,0,0,0,0,0,0,0,0.8,0.66,0,1,0,0,1,0,1
7,8.0,0,15,39,39,7,17,46,61,2,0,0,0.44,0.63,0,0,0,0,1,0,1
29,8.0,16,176,336,480,100,306,553,638,58,0,0,0.97,0.98,3,0,0,0,1,0,1
0,52.0,0,0,0,0,0,0,0,0,2,0,0,0.97,0.98,0,1,0,0,0,0,1
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.88,0,0,0,0,1,0,0
3,8.0,0,0,2,4,0,1,3,5,0,0,0,0.7,0.74,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0,0,0,0,1,0,0
1,12.0,0,5,8,11,4,5,9,14,0,0,0,0.82,0.79,0,0,0,1,1,0,1
1,0.0,1,22,49,79,3,28,62,94,5,0,0,0.0,0.0,0,0,0,0,0,0,1
1,8.0,0,0,0,0,0,0,0,0,1,0,0,0.48,0.53,0,0,0,0,1,0,0
45,12.0,12,56,116,168,15,55,101,148,13,0,0,0.62,0.73,0,0,0,0,1,0,0
2,8.0,0,519,693,871,32,231,576,828,139,0,0,0.45,0.45,4,1,0,0,1,0,1
2,12.0,0,0,0,0,0,0,0,0,1,0,0,0.74,0.74,0,0,0,1,1,0,0
101,9.0,0,0,0,0,8,20,36,64,0,0,0,0.85,0.83,0,0,0,0,1,0,0
401,52.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
94,2.0,11,0,30,60,16,41,42,42,24,0,0,0.98,0.98,0,0,0,0,1,0,0
3419,8.0,904,8568,16920,21240,2235,5957,13779,22417,1811,0,0,0.88,0.74,0,0,0,0,1,0,0
9,8.0,0,22,22,37,6,16,25,37,1,0,22,0.84,0.71,0,0,0,0,1,0,1
76,16.0,0,0,0,0,1,9,23,33,5,0,0,0.88,0.87,0,0,0,0,1,0,0
85,4.0,0,0,0,0,5,14,23,27,0,0,0,0.73,0.78,0,0,0,0,1,0,0
8,8.0,0,0,0,0,1,2,2,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
24,8.0,0,181,300,445,40,139,272,414,41,0,22,0.79,0.66,2,0,0,0,1,0,1
17,2.0,0,20,40,60,3,17,29,46,0,0,0,0.85,0.59,0,0,0,0,1,0,1
0,2.0,0,17,21,21,0,4,4,4,0,0,0,0.33,0.59,4,0,0,0,1,0,1
3,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
5,8.0,0,24,40,56,9,23,37,47,0,0,0,0.99,0.99,0,0,0,0,1,0,1
0,8.0,0,41,54,67,28,39,54,55,6,0,0,0.86,0.81,0,0,0,0,1,0,1
102,8.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,0,1,0,0
6,2.0,0,12,24,24,1,6,10,10,1,0,0,0.1,0.17,0,0,0,0,1,0,0
62,2.0,0,0,0,0,0,0,2,8,0,0,0,0.95,0.96,0,1,0,0,1,0,0
2,16.0,0,0,0,0,0,0,0,0,1,0,0,0.38,0.44,0,0,0,1,1,0,0
0,8.0,0,22,30,42,10,18,27,32,0,0,0,0.84,0.89,0,0,0,0,1,0,1
171,8.0,76,156,312,468,60,183,368,619,116,0,0,0.67,0.61,6,0,0,1,1,0,0
0,2.0,0,12,12,12,0,0,0,0,1,0,0,0.9,0.85,0,0,0,1,1,0,1
0,12.0,0,13,21,27,1,7,15,19,0,0,0,0.63,0.72,0,0,0,0,1,0,1
0,8.0,0,10,14,20,5,9,12,22,1,0,0,0.84,0.82,0,0,0,0,1,0,1
0,2.0,0,3,3,3,0,0,0,0,0,0,0,1.0,0.99,0,1,0,1,1,0,0
-51,16.0,0,1174,1220,1220,21,339,456,565,80,0,0,0.91,0.93,51,0,0,0,1,0,1
4,9.0,0,5,10,15,6,11,17,21,2,0,0,0.68,0.66,0,0,0,0,1,0,1
0,2.0,0,10,10,10,0,4,5,5,0,0,0,0.51,0.47,0,0,0,0,1,0,1
14,2.0,0,35,70,110,12,32,35,37,0,0,0,0.77,0.49,0,0,0,0,1,0,1
0,12.0,0,18,30,40,3,11,21,34,0,0,0,0.73,0.76,0,0,0,1,1,0,1
-20,12.0,84,384,624,864,91,446,667,926,63,0,0,0.98,0.97,10,0,0,0,1,0,1
0,2.0,0,0,0,0,2,3,3,3,0,0,0,0.89,0.84,0,0,0,0,1,0,1
15,2.0,0,56,84,112,24,57,96,110,0,0,0,0.65,0.67,0,1,0,0,1,0,1
8,12.0,0,6,6,12,4,5,14,17,1,0,0,0.9,0.95,0,0,0,0,1,0,1
0,12.0,0,61,80,107,13,50,87,110,13,0,7,0.78,0.78,0,0,0,0,1,0,1
15,12.0,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
24,9.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
13,2.0,0,0,0,0,3,8,16,19,2,0,0,0.89,0.95,0,0,0,0,1,0,1
213,9.0,11,158,299,393,81,225,367,510,82,0,0,0.68,0.66,0,0,0,0,1,0,0
4,0.0,0,50,50,100,5,15,25,29,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,8.0,0,47,47,47,1,3,8,16,2,0,0,0.97,0.95,0,0,0,0,1,0,1
0,12.0,0,4,5,7,1,4,4,5,1,0,0,0.78,0.78,0,0,0,0,1,0,1
2,8.0,0,9,19,26,1,7,15,20,2,0,0,0.99,0.98,0,0,0,0,1,0,1
8,2.0,6,0,0,0,6,8,10,10,2,0,0,0.99,0.98,0,1,0,0,1,0,0
37,8.0,1,0,0,30,7,21,40,54,15,0,0,0.48,0.57,0,0,0,1,1,0,1
0,9.0,2,17,22,27,6,12,16,23,0,0,0,0.85,0.82,0,0,0,0,1,0,1
1,8.0,0,15,35,45,1,7,17,30,8,0,0,0.7,0.73,0,0,0,0,1,0,1
2,8.0,0,0,0,0,4,7,10,14,0,0,0,0.91,0.89,0,0,0,0,1,0,1
0,12.0,0,8,12,16,3,5,8,14,0,0,0,0.57,0.7,0,0,0,1,1,0,1
23,2.0,33,34,68,102,16,31,66,112,0,0,0,0.01,0.44,0,0,0,0,1,0,0
-1,2.0,2,293,427,517,53,185,303,510,58,0,0,0.05,0.41,6,0,0,0,1,0,1
2,2.0,0,0,0,1,2,4,6,12,0,0,0,0.68,0.64,0,0,0,0,1,0,1
2991,8.0,2330,6800,11900,15300,1530,4323,9067,16567,1472,0,0,1.0,0.99,0,0,0,0,1,0,0
0,2.0,0,40,40,60,0,0,0,0,0,0,0,0.22,0.27,0,0,0,0,1,0,1
10,8.0,0,0,8,12,1,22,27,34,1,0,0,0.95,0.97,0,0,0,0,1,0,1
116,4.0,4,2,2,2,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
0,8.0,40,329,329,329,0,0,0,0,0,0,0,0.47,0.31,0,0,0,0,1,0,1
8,2.0,0,252,252,252,5,19,31,31,0,0,0,0.44,0.44,0,1,0,0,1,0,1
24,2.0,0,42,84,168,9,38,84,126,0,0,0,1.0,0.99,0,0,0,0,1,0,0
2,8.0,0,1,2,3,1,2,3,4,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8,8.0,0,0,0,7,0,3,9,12,0,0,0,1.0,1.0,0,0,0,0,1,0,1
19,2.0,0,0,0,0,0,0,1,1,0,0,0,0.83,0.83,0,1,0,0,1,0,0
2,2.0,4,5,10,15,0,4,9,17,0,0,0,0.96,0.91,0,0,0,0,1,0,1
0,8.0,0,10,15,15,1,5,6,6,2,0,0,0.46,0.61,0,0,0,0,1,0,1
411,11.0,252,780,1620,2550,279,937,1816,2772,246,0,0,0.85,0.76,0,0,0,0,1,0,0
0,10.0,0,2,3,3,1,3,3,3,0,0,0,0.84,0.86,0,0,0,0,1,0,1
0,12.0,0,2,4,5,0,1,2,3,0,0,0,0.63,0.72,0,0,0,1,1,0,1
90,8.0,0,0,0,0,0,0,0,0,1,0,0,0.87,0.92,0,0,0,0,1,0,0
31,8.0,0,0,10,20,8,18,42,61,40,0,0,0.97,0.95,0,0,0,0,1,0,0
18,9.0,0,0,1,5,4,11,21,30,2,0,0,0.85,0.83,0,0,0,0,1,0,0
158,8.0,0,3000,3000,3000,174,802,1333,1960,150,0,0,0.0,0.0,4,0,0,0,1,0,1
16,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,1,1,0,0
148,16.0,0,0,0,0,8,42,62,126,12,0,0,0.93,0.88,0,0,0,0,1,0,0
143,8.0,42,48,168,264,42,139,292,422,31,0,0,0.97,0.97,0,0,0,0,1,0,0
0,9.0,0,3,4,6,2,2,3,4,8,0,0,0.96,0.98,0,0,0,0,0,0,1
197,2.0,12,199,374,499,45,108,150,171,7,0,43,0.97,0.9,0,1,0,1,1,0,0
3,2.0,0,8,12,20,0,6,14,29,2,0,0,0.97,0.93,0,0,0,0,1,0,1
9,8.0,0,0,3,6,2,5,10,17,1,0,0,0.99,0.99,0,0,0,0,1,0,0
