national_inv,lead_time,in_transit_qty,forecast_3_month,sales_3_month,went_on_backorder
20,2.0,0,10,41,1
0,4.0,0,1,2,1
33,8.0,0,0,11,0
1,8.0,0,0,1,1
15,2.0,0,0,18,1
57,12.0,28,380,321,1
10,10.0,12,0,4,0
90,8.0,105,308,11,0
2,8.0,0,10,10,1
0,3.0,0,12,7,1
0,4.0,0,0,8,1
12,8.0,10,20,30,1
6,2.0,0,0,0,0
61,8.0,0,0,0,0
9,2.0,0,0,0,0
852,8.0,0,0,0,0
0,2.0,0,2,2,1
3,8.0,0,0,0,0
0,2.0,0,0,0,1
10,4.0,0,0,2,0
8,8.0,0,0,1,1
7,9.0,0,0,1,0
0,2.0,0,10,1,1
-1,8.0,0,9,0,1
3,12.0,0,0,0,0
12,13.0,0,0,0,0
0,8.0,0,0,0,0
5,8.0,0,3,7,1
3,4.0,21,18,17,0
1,8.0,0,0,0,1
2,2.0,4,21,24,1
14,6.0,0,38,32,1
0,8.0,0,15,13,1
0,2.0,0,5,0,0
4,8.0,0,0,0,1
0,2.0,12,7,0,0
70,8.0,13,52,37,0
5,2.0,0,0,0,1
2,10.0,0,0,0,0
48,8.0,0,54,58,1
1,8.0,0,40,47,1
42,8.0,0,0,4,0
9,2.0,0,13,7,0
7,2.0,0,0,0,1
1190,8.0,0,0,15,0
5,8.0,0,0,1,0
1,8.0,0,0,1,0
4,9.0,0,0,1,0
3,8.0,0,4,5,1
0,2.0,0,0,0,1
4,8.0,0,0,9,1
18,3.0,0,0,9,0
27,4.0,0,0,0,0
416,2.0,367,1304,1648,0
5,8.0,0,0,1,0
5,9.0,0,0,0,0
1,8.0,0,0,1,1
19,8.0,0,20,21,0
21,8.0,0,200,192,1
6,2.0,2,12,14,1
57,2.0,0,0,0,0
0,8.0,0,2,2,1
298,8.0,24,177,114,1
0,2.0,0,3,0,0
32,2.0,0,402,109,1
22,2.0,0,0,12,1
12,2.0,0,100,61,1
15,8.0,0,0,0,0
0,9.0,0,9,3,1
127,12.0,341,256,304,0
2,2.0,0,1,2,1
0,2.0,0,28,0,1
0,12.0,0,27,17,1
10,8.0,0,0,2,0
0,2.0,0,51,0,0
5,8.0,0,0,0,0
-2,12.0,7,42,24,1
4,2.0,0,0,0,0
30,8.0,0,0,4,0
3,9.0,0,0,1,0
60,2.0,0,0,5,0
3,2.0,0,28,17,1
0,4.0,0,8,6,1
8,12.0,0,5,0,0
69,15.0,12,10,22,0
6,8.0,0,30,6,1
0,8.0,0,22,24,1
6,2.0,0,14,36,1
-6,8.0,0,32,20,1
-42,8.0,0,814,553,1
0,2.0,0,4,0,1
0,2.0,0,5,0,1
3,2.0,0,9,0,0
0,8.0,0,30,13,1
1,9.0,0,3,18,1
10,8.0,1,12,24,1
4,8.0,0,0,1,0
1,8.0,1,3,6,1
1,2.0,0,0,0,1
54,8.0,7,288,315,1
0,8.0,0,9,5,1
10,12.0,0,0,1,0
6,4.0,0,120,5,1
86,8.0,3,87,67,0
200,8.0,12,126,173,0
2,10.0,0,7,7,1
7,4.0,0,0,0,0
0,2.0,0,50,0,1
0,8.0,0,15,11,1
0,8.0,0,4,4,1
7,8.0,0,0,0,0
-10,8.0,0,21,13,1
301,8.0,41,244,312,0
0,8.0,0,0,0,0
2663,8.0,177,2775,1922,0
6942,17.0,0,0,13,0
4,8.0,0,0,2,1
7,8.0,0,16,7,1
0,12.0,0,8,6,1
525,12.0,0,0,0,0
2,8.0,0,0,2,0
35,8.0,8,88,90,0
-323,8.0,231,1465,899,1
3,2.0,2,15,13,1
470,2.0,0,0,64,1
214,8.0,0,288,0,0
0,9.0,0,2,2,1
10,12.0,0,0,0,0
64,8.0,33,32,42,0
2,9.0,0,4,4,0
10,4.0,0,29,30,1
0,2.0,0,30,1,1
0,12.0,0,20,0,0
4,2.0,0,14,17,1
47,8.0,0,0,0,0
0,2.0,0,10,6,0
58,52.0,0,0,0,0
138,8.0,0,0,16,0
0,2.0,0,4,0,1
0,5.0,0,19,0,1
11,2.0,0,0,3,0
-3,8.0,0,182,144,1
92,8.0,0,0,2,0
0,8.0,0,4,4,1
1,8.0,0,2,1,1
13,12.0,0,0,0,0
1,8.0,0,6,2,1
35,8.0,0,0,0,0
24,4.0,0,40,41,0
25,8.0,0,0,0,0
0,2.0,0,4,0,1
101,4.0,0,0,18,0
18,2.0,0,0,0,0
4,12.0,0,0,0,0
3,8.0,0,20,19,1
66,2.0,3,58,61,1
31,8.0,3,305,176,1
0,8.0,0,14,0,1
899,12.0,210,1327,1590,0
6,4.0,0,0,0,0
7,8.0,0,24,23,1
61,2.0,0,0,8,0
0,8.0,0,3,1,1
11,2.0,9,7,11,0
6,8.0,0,30,14,1
18,4.0,0,1,0,0
0,2.0,0,5,1,1
0,2.0,0,32,22,1
3815,8.0,217,941,1351,0
3,8.0,0,0,3,1
13534,8.0,0,0,0,0
3,12.0,0,0,0,0
18,8.0,0,0,0,0
1,8.0,0,7,9,1
3,10.0,0,0,0,0
2,8.0,0,0,0,0
14,8.0,0,20,21,1
5,12.0,0,0,0,0
3,8.0,0,40,49,1
1287,2.0,0,1092,949,0
0,8.0,0,4,3,1
19,4.0,0,0,3,0
381,8.0,0,0,0,0
0,2.0,0,1,0,1
9,4.0,0,0,0,0
-1,9.0,0,9,6,1
3,12.0,0,0,0,0
0,2.0,0,19,0,1
3,8.0,0,0,2,1
10,8.0,0,16,28,1
172,52.0,0,0,5,0
0,8.0,0,918,1,1
4,2.0,0,5,0,0
4,12.0,0,24,20,1
15,6.0,0,0,5,0
1,8.0,0,1,2,1
20,8.0,0,0,0,0
59,8.0,0,0,0,0
7,4.0,0,0,0,0
7,8.0,0,15,16,1
7,2.0,0,0,0,0
25,4.0,0,0,3,0
8,8.0,0,0,1,0
0,2.0,0,14,0,1
2,8.0,0,12,2,1
190,9.0,0,240,169,1
5,4.0,0,0,0,0
0,4.0,0,6,0,1
2,2.0,0,4,6,1
18,8.0,0,0,0,0
204,12.0,3,504,232,0
10,8.0,0,7,8,0
0,2.0,0,6,0,1
5,8.0,0,22,30,1
4,4.0,0,2,6,1
-2,8.0,0,8,1,1
220,2.0,0,160,135,1
1,8.0,0,2,2,0
20,12.0,0,0,0,0
490,8.0,0,0,0,0
0,2.0,0,0,0,1
8,8.0,0,200,93,1
109,8.0,0,0,7,0
114,8.0,0,0,12,0
151,2.0,0,0,54,0
2,8.0,1,10,9,1
4,8.0,0,0,0,0
22,3.0,0,0,14,0
25,8.0,0,0,12,0
-30,2.0,92,522,615,1
6,4.0,0,0,7,1
10,8.0,0,0,0,0
3,2.0,0,0,0,0
8,8.0,0,288,131,1
9,8.0,0,60,12,1
3,12.0,0,0,0,0
103,2.0,0,0,3,0
91,8.0,24,0,24,0
38,8.0,0,0,2,0
3,2.0,0,0,15,1
9,8.0,0,0,0,1
0,2.0,0,4,0,1
4,8.0,0,12,17,1
0,2.0,0,500,0,1
1150,8.0,16,0,133,0
0,8.0,0,3,1,1
0,8.0,0,0,0,0
4,8.0,0,10,10,0
2,12.0,0,29,5,1
4,2.0,0,0,9,1
24,8.0,0,50,66,1
0,2.0,0,5,0,1
26,4.0,5,0,8,0
54,8.0,0,0,1,0
11,12.0,0,0,9,1
10,12.0,0,0,0,0
4,8.0,0,20,6,1
19,8.0,0,13,6,0
0,2.0,0,2,4,1
2,9.0,1,0,0,0
1,8.0,0,24,21,1
3,4.0,0,0,0,0
8,2.0,0,95,59,1
1015,8.0,0,1800,755,0
4,8.0,0,264,3,1
50,2.0,0,24,29,0
0,2.0,0,6,4,1
0,2.0,0,4,0,1
0,2.0,0,27,0,1
29,8.0,0,0,5,0
13,12.0,0,0,2,0
2,4.0,0,15,8,1
10,4.0,0,0,0,0
0,2.0,0,3454,1,1
3,8.0,0,6,8,1
3,2.0,0,10,14,1
50,8.0,1,250,243,1
46,8.0,0,0,1,0
29,8.0,0,0,0,0
10,4.0,0,0,0,0
103,12.0,72,100,109,0
3,8.0,4,0,2,0
1,4.0,0,16,30,1
4,12.0,0,0,0,0
13,52.0,0,0,0,0
9,8.0,0,30,8,1
788,8.0,126,550,2753,0
-154,8.0,46,1439,1175,1
2,9.0,0,0,0,0
4,8.0,0,0,0,0
0,2.0,0,5,0,1
11,8.0,0,0,0,0
7,9.0,0,0,1,0
9,8.0,4,0,1,1
2,9.0,0,0,0,0
3,4.0,0,2,5,1
1,8.0,0,30,12,1
0,8.0,0,18,10,1
1,4.0,1,2,1,0
0,8.0,0,9,2,1
5,8.0,0,0,1,0
20,2.0,0,0,2,1
1,8.0,6,4,7,1
0,9.0,0,1,0,1
-17,2.0,30,13,51,0
7,8.0,0,30,17,0
2,9.0,0,3,0,0
1,2.0,0,4,3,0
0,8.0,0,6,3,1
469,2.0,171,400,412,0
10,8.0,3,57,41,1
118,8.0,9,207,134,0
0,2.0,0,8,11,1
0,2.0,0,144,3,1
3,9.0,0,0,0,0
0,8.0,1,3,6,1
0,2.0,0,98,0,1
152,8.0,0,14,85,0
254,8.0,11,920,597,1
4,2.0,0,16,20,1
7,2.0,0,5,12,1
2518,2.0,0,0,20,0
4,12.0,0,0,0,0
0,8.0,0,7,6,1
2,8.0,0,10,9,1
3,9.0,0,2,4,1
12,4.0,0,0,0,0
1,10.0,0,8,7,1
3,8.0,0,40,23,1
37,8.0,0,0,6,0
0,8.0,0,0,0,0
525,12.0,14,16,48,0
546,8.0,43,256,382,0
1,2.0,0,0,0,0
10,8.0,0,0,6,1
0,4.0,0,5,8,1
0,9.0,0,14,7,1
7,8.0,0,53,28,1
223,8.0,9,0,45,0
0,2.0,0,2,0,0
-23,8.0,0,506,414,1
0,4.0,7,92,5,0
14,2.0,7,22,17,1
1,8.0,0,3,2,1
102,52.0,0,0,0,0
8,12.0,0,30,23,1
20,8.0,0,0,0,0
10,2.0,1,7,9,0
3,2.0,0,0,2,1
7,8.0,0,0,1,0
40,2.0,0,0,0,0
82,8.0,0,0,18,0
1,8.0,0,18,26,1
337,8.0,135,460,455,1
4,2.0,0,10,8,1
0,2.0,0,16,13,1
190,8.0,0,0,3,0
0,5.0,0,16,0,1
0,2.0,0,24,0,1
0,8.0,0,11,1,1
57,8.0,32,92,169,0
0,4.0,0,24,3,1
323,2.0,0,0,6,0
20,4.0,0,10,13,1
86,8.0,1,71,103,0
2,8.0,0,0,7,1
3,8.0,1,35,20,1
-9,6.0,3,7,13,1
126,52.0,0,0,3,0
0,8.0,0,19,17,1
1,8.0,0,6,5,0
5,2.0,0,0,0,0
2,2.0,0,13,7,1
0,8.0,0,18,15,1
4,2.0,0,0,0,1
629,8.0,12,24,475,0
6,8.0,0,0,0,0
5,2.0,0,18,11,1
6,4.0,0,52,39,1
-4,8.0,0,416,232,1
31,52.0,0,0,0,0
0,9.0,0,5,0,0
1,12.0,0,0,0,0
5,11.0,0,30,23,1
499,12.0,158,430,554,0
3,2.0,0,2,0,0
1504,8.0,392,1750,1749,0
988,8.0,144,0,277,0
0,15.0,0,448,0,0
3,12.0,0,0,0,0
6,2.0,0,30,0,0
483,12.0,0,0,17,0
2,9.0,0,20,13,1
0,8.0,0,11,1,1
0,8.0,0,3,2,1
2,12.0,0,0,0,0
0,8.0,0,6,3,1
0,8.0,0,3,0,1
13,12.0,0,0,0,0
0,2.0,0,8,0,0
352,8.0,0,0,65,0
-6,12.0,0,184,135,1
22,9.0,0,0,0,0
221,2.0,0,17137,7652,1
6401,5.0,17,0,246,0
6,2.0,0,10,10,1
19,8.0,0,310,160,1
0,8.0,0,4,3,1
10,2.0,0,0,0,0
16,14.0,0,0,2,0
17,2.0,0,50,13,0
0,8.0,0,0,0,0
63,12.0,1,11,18,0
0,2.0,0,2,0,1
6,2.0,0,166,153,1
57,8.0,0,0,53,0
3,0.0,0,22,11,1
335,52.0,0,0,18,0
0,12.0,0,5,0,0
0,8.0,0,3,1,1
0,8.0,0,27,12,1
7,2.0,0,9,21,1
104,52.0,0,0,1,0
0,8.0,0,0,0,0
8,8.0,0,306,596,1
127,8.0,0,0,10,0
61,8.0,0,0,0,0
10,8.0,0,15,11,0
147,8.0,0,0,0,0
-269,8.0,0,1542,907,1
53,8.0,0,0,0,0
0,2.0,0,11,0,0
6,2.0,0,0,2,1
16,2.0,0,0,11,1
110,8.0,0,25,36,0
13,9.0,0,0,0,0
0,8.0,0,115,0,1
23,8.0,0,0,7,0
60,2.0,0,0,1,0
8,4.0,0,0,0,0
0,8.0,0,4,2,1
420,52.0,0,0,18,0
149,8.0,0,0,0,0
9,12.0,0,30,31,1
400,2.0,0,0,25,0
2,8.0,0,74,31,1
1,8.0,0,2,1,1
152,8.0,2,0,31,0
840,8.0,15,800,806,0
65,8.0,45,414,256,1
12,6.0,0,84,45,1
1,12.0,0,1,1,0
54,8.0,9,37,27,0
72,12.0,0,68,0,1
0,8.0,0,11,11,1
8,8.0,0,24,15,1
0,2.0,0,11,0,1
25,8.0,20,172,242,1
-1,12.0,0,22,23,1
2,8.0,0,3,4,1
5,8.0,1,7,14,1
0,4.0,0,9,0,1
3,8.0,0,5,5,1
6,8.0,0,0,0,0
0,15.0,0,3,4,1
10,8.0,0,0,6,1
1,9.0,2,15,8,0
-1,12.0,0,4,9,1
12,8.0,0,0,0,0
28,3.0,0,100,92,1
2,2.0,0,1,0,1
7,2.0,6,24,27,1
1,8.0,0,2,2,1
13,8.0,0,12,16,1
1,8.0,0,21,20,1
0,8.0,0,7,0,1
6,8.0,0,1,5,1
10,8.0,0,0,0,0
2,12.0,0,5,3,1
5,52.0,0,0,0,0
0,2.0,0,65,0,1
0,8.0,0,47,21,1
6,8.0,0,0,0,0
200,2.0,7,0,37,0
0,4.0,0,0,0,0
157,8.0,0,0,0,0
1,8.0,0,25,5,1
1353,2.0,294,2142,2315,0
102,2.0,32,215,147,0
13,2.0,0,0,0,0
35889,12.0,9915,67767,50028,0
-4,8.0,0,37,22,1
-31,8.0,0,158,106,1
12,8.0,456,3408,0,0
3,2.0,0,2,0,0
-1,8.0,0,126,349,1
12,8.0,0,39,21,0
0,8.0,0,6,2,1
0,2.0,0,85,0,1
-1,2.0,0,110,157,1
8,8.0,0,30,13,1
0,2.0,0,3,0,0
35,2.0,0,25,22,1
20,2.0,0,0,0,0
7,12.0,5,0,5,0
-341,12.0,150,1104,459,1
0,8.0,0,2,2,1
1,8.0,0,3,2,1
48,8.0,0,52,16,0
-3,2.0,0,230,182,1
10,8.0,0,27,29,1
0,9.0,0,4,3,0
33,8.0,0,0,7,0
-14,52.0,0,0,23,1
0,4.0,0,0,0,0
-2,8.0,0,12,8,1
5,8.0,0,5,10,1
2,9.0,0,1,2,1
0,8.0,0,12,15,1
1,8.0,0,0,1,0
3,8.0,0,12,5,1
106,8.0,59,66,88,0
0,2.0,0,47,0,1
137,2.0,36,0,58,0
222,8.0,0,0,85,0
0,2.0,0,10,0,0
14,8.0,0,466,285,1
9,8.0,0,20,11,1
14,2.0,0,0,7,0
1,8.0,0,0,0,0
2,2.0,0,28,0,0
260,2.0,0,0,57,0
0,8.0,0,4,2,0
13,12.0,11,0,0,0
32,15.0,3,95,70,0
0,8.0,0,2,4,1
3,12.0,0,0,0,0
0,2.0,0,21,38,1
1,8.0,0,42,30,1
6,8.0,0,0,0,0
19,12.0,18,0,5,0
6,2.0,0,0,2,0
103,8.0,60,91,114,0
20,8.0,0,0,16,1
9,9.0,0,0,0,0
43,8.0,1,231,216,1
1,9.0,0,0,0,0
211,13.0,0,0,4,0
1,4.0,8,0,0,0
0,16.0,0,26,28,1
6,2.0,0,0,5,1
3,8.0,0,10,6,1
55,8.0,0,0,2,0
3,8.0,0,4,6,1
55,8.0,0,0,0,0
0,2.0,3,7,5,0
1,2.0,0,2,9,1
313,8.0,9,0,41,0
10,2.0,0,0,0,1
38,2.0,0,0,39,1
53,2.0,40,18,0,1
0,8.0,0,3,2,1
385,52.0,0,0,0,0
2,9.0,0,0,0,0
1,8.0,0,0,0,0
3,3.0,0,0,0,0
65,8.0,0,49,67,0
831,8.0,0,0,5,0
15,2.0,0,28,2,1
3,8.0,0,0,0,0
0,2.0,0,6,9,1
1,4.0,4,3,3,1
122,16.0,6,220,65,0
5,2.0,0,1,4,1
0,12.0,0,4,4,1
2,8.0,0,30,35,1
3,4.0,0,20,13,1
2,8.0,0,0,0,0
2,8.0,0,10,6,1
3730,8.0,100,0,3119,0
973,12.0,0,0,4,0
8,2.0,0,5,22,1
-2,8.0,0,21,11,1
3,4.0,0,4,6,1
2,9.0,0,0,0,0
2,8.0,0,0,0,0
74,8.0,15,75,74,0
0,8.0,0,25,45,1
-20,6.0,22,66,72,1
152,8.0,0,0,24,1
327,12.0,0,186,145,0
1,9.0,0,1,1,1
2,8.0,0,6,24,1
11,4.0,0,0,0,0
0,8.0,0,24,26,1
0,12.0,0,1,0,1
2,8.0,0,24,37,1
11,12.0,0,0,0,0
0,8.0,0,8,3,1
11,2.0,0,24,63,1
4,8.0,0,22,1,0
0,2.0,0,19,0,1
4,4.0,0,0,3,1
6,4.0,0,0,1,0
0,12.0,0,10,8,0
1,8.0,0,4,5,1
18,8.0,0,112,0,1
8,4.0,0,0,2,0
14,2.0,0,0,0,1
8,3.0,0,72,91,1
73,8.0,0,84,78,0
0,8.0,0,47,3,1
729,8.0,7,0,210,0
0,2.0,3,6,0,1
425,9.0,0,0,95,0
9,2.0,0,0,8,1
21,2.0,0,0,14,1
3,12.0,0,0,0,0
2,8.0,0,0,0,0
268,8.0,0,0,3,0
0,8.0,0,15,6,1
0,12.0,0,12,0,1
17,2.0,0,0,15,1
0,12.0,0,7,2,1
0,5.0,0,19,0,1
126,2.0,545,1293,1294,0
4,8.0,0,4,4,1
0,2.0,0,11,0,1
13,8.0,5,0,8,0
0,8.0,0,10,10,1
8,8.0,0,0,10,0
0,9.0,0,383,0,1
78,8.0,0,0,4,0
13,4.0,0,0,4,0
0,12.0,3,2,0,0
10,2.0,0,0,0,0
15,2.0,0,0,7,1
0,8.0,0,7,5,1
27,8.0,0,0,4,0
-39,12.0,24,185,144,0
3,9.0,0,0,0,0
187,8.0,0,0,19,0
0,4.0,0,0,0,1
7,4.0,0,0,0,0
34,8.0,1,442,280,1
2,8.0,0,3,3,1
26,2.0,0,6,0,0
0,8.0,0,13,0,1
13,8.0,6,8,14,0
0,8.0,0,68,32,1
11,9.0,0,27,29,1
143,8.0,0,1016,648,1
22,2.0,0,0,1,0
-2,2.0,0,12,4,1
13,2.0,0,15,18,1
3,4.0,0,0,0,0
0,2.0,0,11,0,0
6,8.0,0,20,7,1
-2,8.0,0,47,18,1
188,2.0,80,210,231,0
12,3.0,0,7,7,0
390,2.0,0,1500,1256,1
6,2.0,0,0,0,0
42,8.0,2,292,272,1
9,8.0,0,40,36,1
1,8.0,0,1,0,0
2,2.0,0,1,3,1
13,2.0,10,38,43,1
55,8.0,0,0,7,0
81,2.0,11,70,108,0
7,9.0,0,0,0,0
2,8.0,0,9,9,1
15,2.0,0,195,163,1
98,8.0,0,32,55,0
7,9.0,0,4,6,0
0,8.0,0,19,10,1
24,8.0,0,32,3,0
58,2.0,105,72,80,0
1,12.0,0,17,17,1
3,12.0,0,12,12,1
35,8.0,0,0,9,1
133,2.0,116,216,196,0
22,8.0,0,0,7,0
1312,12.0,481,160,5,0
21,8.0,8,471,308,1
8,8.0,0,519,249,1
55,2.0,0,0,25,0
-194,15.0,12,1224,655,1
4,8.0,0,0,4,1
1,15.0,0,10,11,1
19,8.0,0,0,0,0
0,8.0,0,0,4,0
32,8.0,4,220,167,1
8,2.0,0,30,26,1
1,4.0,0,15,30,1
12,4.0,0,0,0,0
345,8.0,0,380,0,0
0,8.0,0,0,1,1
13,12.0,0,0,0,0
0,8.0,0,6,8,1
1539,2.0,0,0,49,0
0,8.0,0,18,17,1
20,8.0,0,0,0,0
1,9.0,0,3,5,1
258,8.0,109,2088,1478,1
8,2.0,0,0,0,0
102,2.0,0,0,0,0
671,2.0,79,600,704,0
0,9.0,0,0,0,1
6,9.0,0,0,0,0
2,8.0,0,4,9,1
4,8.0,0,34,35,1
1,2.0,0,2,1,1
56,8.0,13,0,32,0
126,2.0,46,40,247,0
2,8.0,0,0,0,0
1,2.0,0,16,13,1
0,12.0,0,1040,443,1
0,8.0,0,5,3,1
3,3.0,0,5,13,1
4,8.0,0,0,0,0
2,2.0,0,0,2,1
0,8.0,0,35,0,1
24,8.0,0,5,26,0
10,12.0,0,0,3,0
40,2.0,0,0,0,0
2,8.0,0,60,47,1
-1,8.0,0,11,14,1
112,4.0,0,0,2,0
92,9.0,10,80,86,0
0,8.0,0,4,2,1
0,2.0,0,5,1,1
3,9.0,0,0,0,0
-1,8.0,1,7,5,1
7,8.0,0,10,9,1
0,4.0,0,9,0,0
0,2.0,2,8,18,1
0,8.0,0,28,12,1
3337,8.0,0,0,15,0
643,2.0,345,501,796,0
56,8.0,6,225,207,1
16,9.0,0,0,0,0
0,12.0,0,3,1,1
406,8.0,0,0,25,0
0,2.0,0,4,8,1
-1,8.0,0,23,3,1
0,8.0,16,120,56,1
62,8.0,0,0,0,0
0,4.0,0,0,0,1
0,2.0,96,48,0,1
53,8.0,0,0,0,0
5,12.0,0,0,1,0
3,3.0,0,6,14,1
2,8.0,0,0,1,0
21,8.0,14,46,50,0
125,8.0,12,84,138,0
10,8.0,2,50,25,1
3,8.0,0,12,3,1
2,3.0,0,1,2,0
39,4.0,0,232,158,1
0,2.0,0,32,0,1
1800,8.0,0,0,1195,0
7,12.0,0,0,0,0
3,12.0,0,0,0,0
37,2.0,0,20,32,0
6,8.0,0,0,0,0
192,2.0,0,0,0,0
10,8.0,0,64,14,1
0,8.0,0,60,33,1
6,8.0,0,0,5,0
94,2.0,0,0,0,0
9,8.0,0,0,2,0
3,8.0,0,40,19,1
0,8.0,0,4,2,1
4,8.0,0,75,44,1
10,14.0,0,0,1,0
-6,8.0,0,33,9,1
1,2.0,0,72,12,1
0,8.0,0,94,69,1
8,8.0,0,20,12,1
2,8.0,0,12,12,1
23,8.0,0,93,108,1
245,8.0,0,0,1,0
6,2.0,0,0,0,0
7,8.0,0,15,12,1
0,5.0,0,14,0,1
-10,8.0,1,162,111,1
0,4.0,0,3,0,0
68,2.0,0,0,3,0
70,8.0,0,0,9,0
2,8.0,0,0,0,0
0,2.0,0,4,0,1
9,8.0,0,7,4,1
5,8.0,0,0,0,0
2,8.0,0,8,6,1
56,12.0,0,3,8,0
0,8.0,0,8,7,1
0,4.0,0,0,0,0
6,2.0,0,0,5,1
5,8.0,0,0,3,0
592,8.0,0,0,0,0
6,8.0,0,0,0,0
3,12.0,0,0,0,0
21,8.0,0,0,2,0
12,9.0,0,0,0,0
5,8.0,0,0,6,0
49,8.0,0,0,0,0
1,8.0,0,9,9,1
3,8.0,0,9,3,0
135,52.0,0,0,2,0
26,8.0,0,0,17,0
6,8.0,0,19,15,1
2,8.0,0,0,0,0
4,8.0,0,89,70,1
9,2.0,0,7,8,1
1,9.0,0,1,1,1
149,8.0,0,0,17,0
3,16.0,0,0,1,0
2,8.0,0,0,7,1
12,2.0,0,0,0,0
6,2.0,0,9,26,1
3,8.0,0,100,20,1
2,8.0,2,11,13,1
5,8.0,0,5,3,1
0,8.0,0,3,4,1
0,2.0,1,2,3,1
328,12.0,0,0,12,0
2,9.0,0,0,0,0
38,8.0,0,2,33,0
-1,8.0,0,66,35,1
41,8.0,3,35,43,0
1386,8.0,253,0,752,0
30,12.0,0,205,175,1
31,8.0,5,45,42,0
6,4.0,0,0,1,0
4,8.0,0,0,0,0
-2,8.0,0,9,0,1
0,2.0,0,3,0,1
2,8.0,0,0,2,0
8,12.0,20,76,140,1
0,12.0,0,1,0,1
10,9.0,0,0,5,0
19,2.0,0,0,15,1
13,8.0,8,491,291,1
22,8.0,0,0,0,0
24,2.0,0,0,1,0
0,8.0,0,9,5,1
8,8.0,0,0,2,0
1,8.0,0,0,0,0
3,8.0,0,18,17,1
4,8.0,0,0,0,0
5,4.0,0,7,16,1
-1,12.0,0,16,7,1
0,8.0,0,4,4,1
0,2.0,0,30,1,1
22,8.0,0,0,2,0
14,12.0,0,0,0,0
9,9.0,0,0,1,0
94,12.0,0,8,18,0
42,2.0,1,475,207,1
0,8.0,0,8,3,1
23,8.0,25,0,23,0
0,2.0,0,10,0,1
0,8.0,0,6,0,1
1,12.0,0,52,45,1
67,12.0,0,0,2,0
3,8.0,0,0,0,0
3,2.0,0,3,4,1
10,8.0,10,0,8,0
202,4.0,109,137,178,0
0,2.0,0,11,0,1
4,2.0,0,3,5,1
6,2.0,0,0,0,0
6,8.0,0,8,14,1
1,2.0,0,3,2,1
0,2.0,0,5,4,1
283,8.0,2,0,45,0
72,4.0,0,0,22,0
6,8.0,0,23,38,1
2,9.0,0,4,6,1
13,9.0,0,0,0,0
5,8.0,0,0,0,0
0,4.0,0,0,2,1
11,2.0,0,0,0,1
5,8.0,0,24,19,1
1,8.0,0,12,8,1
1,2.0,0,3,5,1
3,2.0,0,10,0,0
4,10.0,0,0,0,0
9,2.0,0,0,1,1
116,8.0,39,414,391,1
0,12.0,0,4,0,0
118,2.0,60,125,182,0
0,12.0,1,5,7,1
0,9.0,0,5,2,1
9,12.0,0,0,0,0
-1,8.0,0,14,47,1
8,8.0,0,0,5,0
143,2.0,0,0,14,0
-2,8.0,0,12,0,1
158,8.0,1,0,7,0
33,8.0,0,0,7,0
7,8.0,0,7,5,0
-1,8.0,0,14,46,1
95,2.0,0,0,21,0
11,2.0,0,15,10,1
0,8.0,0,0,0,0
1,8.0,0,0,0,1
6,4.0,0,0,3,0
159,2.0,0,0,16,0
3,8.0,0,9,10,1
33,8.0,0,0,0,0
-7,8.0,0,37,22,1
3000,8.0,0,0,1,0
1,2.0,0,24,21,1
10,2.0,0,10,13,1
0,2.0,0,1,0,1
0,2.0,1,3,5,1
0,2.0,0,4,0,1
18,8.0,0,18,15,0
58,12.0,0,0,15,0
15,2.0,0,0,0,0
45,8.0,0,0,12,1
2,8.0,0,12,4,1
2,2.0,0,0,1,0
198,8.0,3,1040,620,1
1062,9.0,7,418,663,0
11,2.0,0,0,0,1
1,8.0,0,0,1,0
9,2.0,0,0,1,1
100,8.0,0,500,302,1
-1,9.0,0,11,22,1
1,9.0,0,15,3,1
16,8.0,0,0,0,0
2,2.0,0,300,13,1
0,8.0,0,5,6,1
7,8.0,0,0,0,0
0,10.0,0,21,12,1
0,3.0,0,5,3,1
48,8.0,0,0,1,0
7,2.0,0,0,4,0
7,8.0,0,0,0,0
1,3.0,0,155,130,1
104,9.0,16,165,148,0
63,4.0,0,0,3,0
0,2.0,0,16,11,1
40,52.0,0,0,24,0
4,8.0,0,0,0,0
20922,8.0,0,0,107,0
3,2.0,0,196,121,1
-152,12.0,0,615,299,1
14,12.0,46,124,134,1
25,12.0,3,1320,559,1
3,0.0,0,12,16,1
108,8.0,0,0,0,0
84,9.0,0,46,44,1
1020,12.0,32,553,1132,0
0,8.0,0,10,7,1
50,2.0,0,0,2,0
0,2.0,0,87,0,0
2,8.0,0,4,8,1
2,2.0,0,6,6,1
18,2.0,0,100,38,1
9,8.0,0,0,0,0
4,2.0,0,5,14,1
1,2.0,0,132,46,1
5,8.0,0,0,4,1
0,8.0,0,9,8,1
3,12.0,0,0,0,0
628,8.0,24,48,442,0
3,12.0,0,0,0,0
50,8.0,0,0,16,0
175,2.0,478,444,540,0
0,8.0,0,3,4,1
1,8.0,1,2,3,1
1,12.0,0,3,2,1
10,2.0,0,15,0,0
1,8.0,0,0,0,0
347,8.0,0,0,0,0
3,12.0,0,0,0,0
3,4.0,0,2,0,0
0,12.0,0,11,0,0
0,8.0,0,24,25,1
423,8.0,0,0,4,0
0,4.0,0,7,8,1
49,8.0,0,0,1,0
0,8.0,0,52,0,1
647,8.0,23,0,264,0
209,2.0,0,0,0,0
